0.080, -0.060, 0.147, 0.090, 0.064, 0.053, 0.000, 0.140, 0.142, 0.036, 1, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0
0.320, 0.140, 0.160, 0.350, 0.328, 0.440, 0.480, 0.680, 0.316, 0.256, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 0, 1, 0, 0, 0, 0, 0, 1, 0, 1
0.200, 0.100, 0.267, 0.150, 0.080, 0.040, -0.131, 0.085, 0.040, 0.276, 1, 0, 0, 1, 0, 0, 0, 1, 0, 1, 0, 1, 0, 0, 0, 1, 0, 0, 0, 1, 0
0.320, 0.220, 0.427, -0.290, 0.456, 0.047, 0.474, 0.405, -0.116, 0.256, 0, 0, 0, 0, 1, 0, 1, 0, 1, 0, 1, 0, 0, 0, 1, 0, 0, 1, 1, 0, 1
0.080, 0.320, 0.467, 0.090, 0.304, -0.080, -0.034, 0.325, 0.729, 0.100, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 1, 0, 1, 0, 0, 1, 0, 0, 1, 0, 1
0.400, 0.400, 0.467, 0.590, 0.576, 0.047, 0.383, 0.345, 0.467, 0.400, 0, 0, 1, 0, 0, 0, 1, 0, 1, 0, 1, 0, 0, 1, 0, 1, 0, 0, 0, 1, 1
-0.040, 0.120, 0.173, 0.190, -0.096, -0.040, -0.069, 0.055, 0.151, 0.040, 0, 1, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0
0.000, 0.100, 0.160, 0.060, 0.208, 0.267, -0.034, 0.240, 0.160, 0.112, 1, 1, 0, 0, 0, 0, 0, 1, 0, 1, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0
0.000, 0.160, 0.027, 0.300, 0.064, 0.253, 0.091, 0.070, 0.084, 0.116, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 1, 0, 1, 0
0.560, 0.000, -0.120, 0.330, 0.496, -0.060, 0.229, 0.420, 0.507, 0.068, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 1
-0.080, 0.380, 0.627, 0.510, -0.432, 0.247, 0.463, 0.295, 0.262, 0.060, 0, 0, 0, 0, 1, 0, 0, 1, 1, 0, 1, 0, 1, 0, 0, 0, 0, 0, 1, 0, 1
0.160, 0.020, 0.107, 0.060, 0.064, 0.240, 0.109, 0.005, 0.213, -0.016, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 1, 0, 0
0.040, 0.000, -0.053, 0.000, 0.104, 0.053, -0.040, 0.170, 0.049, 0.232, 1, 0, 0, 1, 0, 0, 0, 1, 0, 1, 0, 0, 0, 1, 0, 1, 0, 0, 0, 1, 0
0.080, 0.120, 0.200, 0.170, 0.088, 0.113, 0.103, 0.180, 0.156, 0.084, 1, 0, 0, 1, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0
0.120, 0.260, 0.133, 0.220, 0.104, -0.073, 0.131, 0.140, 0.076, -0.056, 1, 0, 0, 1, 0, 0, 0, 1, 0, 1, 0, 1, 0, 0, 0, 0, 0, 1, 0, 1, 0
0.280, 0.760, 0.120, 0.430, 0.288, 0.260, 0.429, 0.075, 0.227, 0.228, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 1, 0, 1, 0, 1
0.440, 0.760, 0.533, 0.380, 0.464, -0.073, 0.023, 0.100, -0.116, 0.684, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 1, 0, 1, 0, 0, 0, 0, 1, 1, 0, 1
0.120, 0.340, 0.440, -0.020, -0.272, 0.460, 0.657, 0.370, 0.453, 0.344, 0, 0, 0, 0, 1, 0, 0, 1, 1, 0, 1, 0, 0, 0, 1, 0, 0, 0, 1, 0, 1
0.120, 0.060, 0.227, 0.140, 0.144, 0.153, 0.183, -0.080, -0.009, 0.060, 1, 1, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 1, 0, 1, 0
0.200, 0.240, 0.080, 0.200, 0.112, 0.307, 0.023, 0.250, 0.142, 0.128, 0, 0, 0, 1, 0, 1, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 1, 0, 0, 1, 0
-0.080, 0.060, 0.067, 0.060, 0.000, 0.333, 0.189, -0.025, 0.102, 0.156, 1, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 1, 0, 0
0.160, 0.080, 0.093, 0.050, 0.112, 0.180, 0.131, 0.110, -0.018, 0.064, 1, 0, 0, 1, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 1, 0, 1, 0
0.000, 0.100, 0.293, 0.260, 0.112, 0.520, -0.097, 0.100, 0.467, 0.080, 0, 0, 0, 1, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 1, 1, 0, 0, 1, 0, 1
0.000, 0.060, 0.067, 0.130, 0.128, 0.087, 0.006, 0.130, 0.204, 0.232, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0
0.280, 0.380, 0.560, 0.110, 0.224, 0.460, 0.040, 0.530, 0.360, 0.440, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 0, 1, 0, 1, 0, 1
-0.040, 0.020, 0.280, 0.200, 0.032, -0.160, 0.217, 0.025, 0.067, -0.004, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0
0.120, -0.040, 0.253, 0.280, -0.024, 0.320, -0.011, -0.095, 0.596, 0.004, 0, 0, 1, 0, 0, 1, 0, 0, 1, 0, 1, 0, 0, 0, 1, 0, 0, 1, 1, 0, 1
0.520, -0.340, 0.000, 0.470, 0.232, 0.400, 0.726, 0.365, -0.129, 0.612, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 0, 0, 0, 1, 0, 0, 1, 0, 0, 1
0.200, 0.540, 0.107, 0.240, 0.656, 0.000, -0.120, 0.295, 0.329, 0.304, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1
0.520, 0.060, -0.027, 0.060, 0.336, 0.407, -0.069, 0.530, 0.480, -0.220, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 1, 0, 0, 0, 1, 1, 0, 0, 1, 0, 1
-0.040, 0.280, 0.187, 0.130, 0.368, 0.640, 0.223, -0.090, 0.293, 0.356, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 1
-0.080, 0.400, 0.013, 0.500, 0.016, -0.093, 0.034, 0.160, 0.182, 0.200, 0, 0, 0, 1, 0, 0, 0, 1, 1, 0, 1, 0, 0, 0, 1, 0, 0, 0, 1, 0, 1
0.720, 0.240, 0.507, 0.210, 0.432, 0.060, 0.434, 0.025, 0.489, 0.584, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 1, 1, 0, 0, 1, 0, 1
0.080, 0.200, 0.053, 0.070, -0.144, 0.000, 0.017, 0.045, 0.204, 0.416, 1, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0
0.800, 0.080, 0.093, -0.040, 0.432, 0.567, 0.183, 0.170, -0.120, 0.108, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 1, 0, 0, 0, 0, 1, 1, 0, 1
-0.160, 0.560, 0.520, 0.010, 0.344, -0.187, 0.509, 0.240, 0.022, 0.352, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 1, 0, 1, 0, 1
0.280, -0.220, 0.387, 0.140, 0.696, 0.333, -0.046, 0.215, 0.644, 0.584, 0, 0, 0, 1, 0, 1, 0, 0, 1, 0, 1, 0, 0, 0, 1, 1, 0, 0, 1, 0, 1
0.000, 0.280, 0.707, 0.610, 0.000, 0.200, 0.046, 0.345, 0.142, -0.340, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 1, 0, 0, 1, 1, 0, 1
0.000, 0.320, 0.027, 0.100, 0.048, 0.113, 0.057, 0.155, 0.147, 0.056, 1, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 1, 0, 1, 0
0.120, 0.180, 0.240, 0.200, 0.216, 0.220, 0.137, 0.110, 0.107, 0.172, 1, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 1, 0
0.360, 0.020, 0.093, 0.090, 0.168, 0.153, 0.143, 0.185, 0.089, 0.640, 0, 0, 0, 0, 1, 1, 0, 0, 1, 0, 1, 0, 0, 0, 1, 0, 0, 1, 0, 0, 1
0.120, 0.380, 0.440, -0.080, 0.424, 0.093, 0.086, 0.465, 0.000, 0.672, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0, 1, 0, 1
0.160, 0.640, 0.360, 0.090, 0.272, 0.547, -0.034, 0.240, 0.582, 0.368, 0, 0, 0, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 0, 0, 0, 1, 1, 0, 1
-0.040, 0.940, 0.347, 0.420, 0.016, 0.180, 0.183, 0.430, 0.187, 0.512, 0, 0, 1, 0, 0, 0, 0, 1, 1, 0, 1, 0, 1, 0, 0, 0, 1, 0, 1, 0, 1
0.760, 0.300, 0.267, -0.210, 0.024, -0.160, 0.223, 0.015, 0.538, 0.308, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 1, 0, 1, 0, 1, 0, 1
0.240, 0.420, 0.160, 0.490, 0.232, -0.227, 0.526, 0.230, 0.591, 0.288, 0, 0, 0, 0, 1, 0, 1, 0, 1, 0, 1, 0, 0, 0, 1, 0, 1, 0, 1, 0, 1
0.600, 0.020, 0.533, 0.610, 0.328, 0.393, -0.194, 1.225, 0.516, 0.128, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 1, 0, 1, 0, 0, 0, 0, 1, 1, 0, 1
0.240, 0.620, 0.133, 0.600, 0.640, 0.100, 0.503, -0.145, 0.378, -0.040, 1, 0, 0, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 0, 0, 1, 0, 1, 0, 1
0.280, 0.180, 0.307, 0.510, 0.400, 0.713, 0.183, 0.490, 0.267, 0.376, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 1, 0, 0, 1, 1, 0, 1
0.080, -0.020, -0.067, 0.260, -0.032, 0.153, 0.023, 0.025, 0.249, 0.236, 1, 0, 0, 1, 0, 0, 0, 1, 0, 1, 0, 0, 0, 1, 0, 1, 0, 0, 0, 1, 0
0.120, 0.280, 0.800, 0.450, 0.488, 0.240, 0.514, 0.055, 0.480, 0.792, 0, 0, 1, 0, 0, 0, 0, 1, 0, 1, 1, 0, 0, 0, 1, 1, 0, 0, 0, 0, 1
0.360, 0.400, 0.400, 0.160, -0.064, 0.000, -0.297, 0.125, 0.036, 0.028, 0, 0, 0, 0, 1, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1
0.000, 0.140, 0.293, 0.030, 0.192, 0.067, 0.080, 0.045, 0.093, 0.080, 1, 0, 0, 1, 0, 1, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0
0.520, 0.160, 0.453, 0.080, 0.240, 0.433, 0.303, 0.290, 0.236, 0.436, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 1, 0, 1, 0, 0, 1, 0, 0, 1, 0, 1
0.000, 0.480, 0.333, 0.560, 0.376, 0.133, 0.194, 0.420, 0.480, 0.136, 0, 0, 1, 0, 0, 0, 0, 1, 1, 0, 1, 0, 0, 0, 1, 0, 0, 1, 1, 0, 1
0.360, 0.180, 0.427, 0.140, 0.264, 0.427, 0.406, 0.350, 0.209, 0.132, 0, 0, 0, 0, 1, 0, 0, 1, 1, 0, 1, 0, 1, 0, 0, 1, 0, 0, 1, 0, 1
0.200, -0.060, 0.347, 0.480, 0.312, -0.093, 0.434, 0.180, 0.813, -0.180, 0, 0, 0, 0, 1, 1, 0, 0, 1, 0, 1, 0, 1, 0, 0, 0, 1, 0, 1, 0, 1
0.240, -0.020, 0.187, 0.040, 0.248, -0.020, 0.086, 0.085, 0.302, 0.044, 0, 0, 1, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 0, 0, 1, 0, 1, 0, 0
0.320, 0.000, 0.267, 0.450, -0.112, 0.280, 0.686, 0.450, 0.080, 0.228, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 1, 0, 1, 0, 1, 0, 1
0.520, 0.080, -0.040, 0.150, 0.200, -0.080, 0.326, 0.155, 0.093, 0.316, 0, 0, 0, 0, 1, 0, 0, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
0.480, 0.380, 0.813, 0.070, 0.456, 0.593, 0.069, 0.365, -0.396, 0.016, 1, 0, 1, 0, 0, 0, 0, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1
0.240, 0.380, 0.600, -0.190, 0.240, 0.207, 0.286, 0.200, 0.520, 0.016, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 1, 0, 1, 0, 0, 0, 1, 0, 1, 0, 1
0.240, 0.580, 0.267, 0.270, 0.480, 0.180, 0.074, 0.360, -0.236, 0.128, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 0, 0, 0, 1, 1, 0, 0, 1, 0, 1
0.160, -0.020, 0.240, 0.090, 0.216, 0.073, 0.143, 0.060, 0.009, 0.116, 1, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 1, 0
-0.040, 0.320, 0.240, 0.360, 0.360, 0.140, 0.251, 0.240, 0.129, 0.620, 0, 0, 1, 0, 0, 0, 1, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
0.160, -0.100, -0.027, 0.070, 0.032, 0.087, 0.000, 0.025, 0.040, 0.244, 1, 1, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0
-0.080, 0.020, 0.040, 0.080, 0.144, -0.067, 0.091, 0.035, -0.053, 0.264, 1, 0, 0, 0, 1, 0, 0, 1, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0
-0.200, 0.660, -0.120, 0.380, 0.400, 0.200, -0.103, 0.325, 0.480, 0.196, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 1, 0, 1, 0, 1
0.040, 0.360, -0.053, 0.310, 0.536, 0.347, 0.360, 0.355, 0.329, -0.128, 0, 0, 1, 0, 0, 1, 0, 0, 1, 0, 1, 0, 1, 0, 0, 0, 1, 0, 1, 0, 1
0.480, 0.420, 0.747, 0.540, 0.208, 0.013, 0.297, 0.165, 0.351, 0.552, 1, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 0, 0, 0, 1, 0, 1, 0, 1, 0, 1
0.120, 0.080, 0.187, 0.140, 0.208, 0.093, -0.034, 0.085, 0.044, 0.296, 1, 1, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 1, 0, 1, 0
0.160, 0.460, 0.187, 0.090, 0.520, 0.360, 0.554, 0.140, 0.582, 0.408, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 1, 0, 1, 0, 0, 0, 0, 1, 1, 0, 1
0.040, -0.020, 0.213, 0.120, 0.008, 0.113, -0.034, -0.070, 0.138, 0.064, 1, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0
0.360, 0.320, 0.413, 0.070, 0.056, 0.493, 0.474, 0.360, 0.444, 0.308, 0, 0, 0, 1, 0, 1, 0, 0, 1, 0, 1, 0, 1, 0, 0, 1, 0, 0, 1, 0, 1
-0.160, 0.380, 0.720, 0.210, 0.232, 0.113, 0.766, 0.065, 0.391, -0.116, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 0, 1, 0, 0, 1, 0, 0, 1, 0, 1
0.160, 0.060, 0.187, 0.170, 0.192, 0.113, 0.354, 0.005, -0.089, 0.360, 1, 0, 0, 1, 0, 0, 0, 1, 0, 1, 0, 0, 1, 0, 0, 0, 0, 1, 0, 1, 0
0.040, -0.260, 0.280, -0.020, 0.016, 0.093, -0.057, -0.065, 0.320, 0.456, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 0, 0, 0, 1, 0, 0, 0, 1, 0, 1
0.040, 0.140, 0.227, 0.010, -0.080, 0.080, 0.057, 0.215, 0.120, -0.036, 1, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 1, 0
0.040, 0.060, 0.160, 0.130, 0.152, 0.153, 0.029, 0.120, 0.076, -0.020, 1, 1, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 1, 0, 1, 0
0.240, -0.240, 0.293, 0.120, 0.040, -0.213, 0.040, 0.290, 0.378, 0.148, 0, 0, 0, 0, 1, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 1
0.280, 0.360, 0.160, 0.220, 0.592, 0.400, 0.091, 0.595, 0.431, -0.068, 0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1
0.080, 0.780, -0.507, -0.020, -0.056, 0.407, 0.114, 0.340, 0.067, 0.428, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 0, 0, 0, 1, 1, 0, 0, 1, 0, 1
0.040, 0.300, 0.653, 0.600, 0.640, 0.240, 0.343, 0.405, 0.160, 0.552, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 1, 1
0.400, 0.440, -0.013, 0.380, 0.416, 0.307, 0.760, 0.650, 0.307, -0.020, 0, 0, 0, 0, 1, 0, 0, 1, 1, 0, 1, 0, 0, 0, 1, 0, 0, 1, 1, 0, 1
-0.040, 0.120, 0.040, 0.080, 0.144, 0.120, 0.029, 0.125, 0.200, 0.060, 1, 0, 0, 0, 1, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0
0.320, 0.120, 0.053, 0.410, 0.120, 0.173, 0.303, 0.280, 0.116, 0.460, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 1, 1, 0, 1
0.360, 0.000, 0.387, 0.680, -0.008, 0.007, 0.131, 0.290, 0.369, 0.312, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0, 1, 0, 1
0.280, 0.380, -0.027, 0.380, 0.368, 0.273, -0.263, -0.200, 0.298, 0.044, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 1, 0, 0, 0, 1, 1, 0, 0, 1, 0, 1
0.200, 0.300, 0.307, 0.750, 0.176, 0.347, 0.109, -0.045, -0.133, 0.436, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 1
0.160, 0.240, 0.413, 0.450, 0.248, 0.033, -0.314, 0.650, -0.218, 0.244, 0, 0, 0, 0, 1, 0, 0, 1, 1, 0, 1, 0, 0, 0, 1, 0, 0, 0, 1, 0, 1
0.280, 0.260, 0.667, 0.550, 0.528, -0.067, -0.160, 0.375, 0.164, 0.536, 0, 0, 1, 0, 0, 1, 0, 0, 1, 0, 1, 1, 0, 0, 0, 1, 0, 0, 1, 0, 1
0.160, 0.240, 0.600, -0.250, 0.064, -0.007, 0.000, 0.440, 0.529, -0.192, 0, 0, 0, 0, 1, 0, 1, 0, 1, 0, 1, 0, 0, 0, 1, 1, 0, 0, 1, 0, 1
0.000, -0.040, 0.093, 0.130, 0.208, 0.053, 0.280, 0.025, 0.000, 0.048, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0
0.120, 0.140, 0.133, 0.250, 0.080, 0.160, 0.103, 0.125, 0.196, 0.088, 1, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 1, 0, 1, 0
0.720, 0.260, 0.267, -0.130, 0.144, 0.067, 0.829, 0.385, 0.164, 0.312, 0, 0, 1, 0, 0, 0, 1, 0, 1, 0, 1, 0, 0, 0, 1, 0, 0, 0, 1, 0, 1
-0.040, 0.020, 0.093, 0.000, 0.200, -0.040, 0.189, 0.045, 0.156, 0.120, 1, 0, 0, 1, 0, 1, 0, 0, 0, 1, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0
0.360, 0.300, -0.187, 0.350, 0.408, 0.407, 0.109, 0.585, -0.196, 0.404, 0, 0, 0, 0, 1, 0, 1, 0, 1, 0, 1, 0, 0, 0, 1, 0, 1, 0, 1, 0, 1
-0.040, 0.140, -0.027, 0.100, -0.008, 0.207, 0.006, 0.055, 0.120, 0.016, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 0
0.080, 0.060, 0.293, 0.110, 0.472, 0.587, 0.463, 0.205, 0.284, 0.308, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1
0.160, -0.100, 0.133, 0.030, 0.072, 0.047, 0.046, 0.260, 0.111, 0.196, 1, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 1, 0, 1, 0
0.440, 0.140, -0.027, 0.240, 0.184, 0.027, 0.263, -0.110, 0.462, 0.320, 0, 0, 1, 0, 0, 0, 0, 1, 1, 0, 1, 0, 1, 0, 0, 1, 0, 0, 1, 0, 1
0.000, 0.000, 0.267, 0.360, 0.168, 0.593, 0.560, -0.100, 0.400, -0.040, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 1, 0, 1
0.160, 0.160, 0.240, 0.080, 0.104, 0.167, 0.029, 0.045, 0.129, 0.228, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0
0.040, 0.280, 0.747, -0.330, -0.064, 0.720, 0.246, 0.695, 0.067, 0.052, 1, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 1, 1, 0, 1
0.040, 0.120, 0.080, 0.270, 0.224, -0.153, 0.251, 0.285, 0.027, 0.092, 1, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0
0.200, 0.100, 0.107, 0.060, -0.048, 0.007, 0.166, 0.170, 0.116, -0.132, 1, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0
0.400, 0.280, 0.400, 0.090, 0.216, 0.187, -0.023, 0.440, 0.280, 0.804, 0, 0, 1, 0, 0, 0, 1, 0, 1, 0, 1, 0, 0, 0, 0, 1, 0, 0, 1, 0, 1
0.800, 0.220, 0.587, 0.040, 0.160, -0.147, 0.457, 0.125, 0.293, -0.180, 0, 0, 0, 0, 1, 1, 0, 0, 1, 0, 1, 0, 1, 0, 0, 0, 1, 0, 1, 0, 1
0.480, -0.320, 0.413, 0.170, 0.632, 0.333, 0.577, 0.370, 0.569, 0.536, 0, 0, 0, 1, 0, 1, 0, 0, 1, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 1, 1
0.040, 0.280, 0.773, 0.200, 0.000, 0.113, 0.069, 0.010, 0.307, 0.088, 0, 0, 1, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1
